"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","EMA21"
"07/02/2022","00:00:00","22,9000","24,2400","22,9000","24,0000","25,5900","23,3534"
"04/02/2022","00:00:00","22,2700","22,3400","21,7300","22,0000","25,5900","23,2887"
"03/02/2022","00:00:00","22,7600","22,8900","22,2400","22,2400","25,5900","23,4176"
"02/02/2022","00:00:00","23,3900","23,5300","22,7100","22,7400","25,5900","23,5353"
"01/02/2022","00:00:00","23,1200","23,6700","23,1000","23,3900","25,5900","23,6148"
"31/01/2022","00:00:00","23,2000","23,3800","22,8300","23,1300","25,5900","23,6373"
"28/01/2022","00:00:00","23,3600","23,5400","23,1100","23,2300","25,5900","23,6881"
"27/01/2022","00:00:00","23,1900","23,4800","22,8000","23,3700","25,5900","23,7339"
"26/01/2022","00:00:00","23,6000","23,6000","22,9100","22,9300","25,5900","23,7703"
"25/01/2022","00:00:00","22,7500","23,5200","22,6300","23,4300","25,5900","23,8543"
"24/01/2022","00:00:00","23,0000","23,2400","22,5800","22,7000","25,5900","23,8967"
"21/01/2022","00:00:00","22,9300","23,6700","22,7800","23,1000","25,5900","24,0164"
"20/01/2022","00:00:00","23,0100","23,4600","22,9600","23,0500","25,5900","24,1080"
"19/01/2022","00:00:00","22,7000","23,5700","22,6600","23,0000","25,5900","24,2138"
"18/01/2022","00:00:00","23,0400","23,0400","22,3500","22,6900","25,5900","24,3352"
"17/01/2022","00:00:00","23,3100","23,4400","23,0000","23,0400","25,5900","24,4997"
"14/01/2022","00:00:00","23,3500","23,5000","22,8900","23,3100","25,5900","24,6457"
"13/01/2022","00:00:00","23,0100","23,5900","22,8800","23,1900","25,5900","24,7793"
